order,species,frozen,tissue,buffer,tissUbuff
Rodentia,Millardia kondana,0,0,0,0
Rodentia,Millardia meltada,0,0,0,0
Rodentia,Mindomys hammondi,0,0,0,0
Rodentia,Monticolomys koopmani,0,1,0,1
Rodentia,Muriculus imberbis,0,1,0,1
Rodentia,Mus aguti,0,0,0,0
Rodentia,Mus baoulei,0,0,3,3
Rodentia,Mus booduga,0,0,0,0
Rodentia,Mus bufo,0,40,407,418
Rodentia,Mus callewaerti,0,0,0,0
Rodentia,Mus caroli,9,12,0,12
Rodentia,Mus castaneus,0,0,0,0
Rodentia,Mus cervicolor,0,9,0,9
Rodentia,Mus cookii,0,1,0,1
Rodentia,Mus crociduroides,0,0,0,0
Rodentia,Mus cypriacus,0,0,0,0
Rodentia,Mus famulus,0,1,0,1
Rodentia,Mus fernandoni,0,0,0,0
Rodentia,Mus fragilicauda,0,0,0,0
Rodentia,Mus goundae,0,0,0,0
Rodentia,Mus haussa,0,0,25,25
Rodentia,Mus indutus,0,12,2,13
Rodentia,Mus leptosoma,0,0,0,0
Rodentia,Mus macedonicus,0,28,0,28
Rodentia,Mus mahomet,0,15,1,16
Rodentia,Mus mattheyi,0,0,0,0
Rodentia,Mus mayori,0,0,0,0
Rodentia,Mus minutoides,0,116,22,138
Rodentia,Mus musculoides,0,304,1225,1262
Rodentia,Mus musculoides-minutoides,0,0,0,0
Rodentia,Mus musculus,205,3684,5740,9223
Rodentia,Mus neavei,0,73,147,147
Rodentia,Mus nigrita,0,0,0,0
Rodentia,Mus nitidulus,0,0,0,0
Rodentia,Mus oubanguii,0,0,0,0
Rodentia,Mus pahari,0,1,0,1
Rodentia,Mus phillipsi,0,0,0,0
Rodentia,Mus platythrix,0,0,0,0
Rodentia,Mus saxicola,0,1,0,1
Rodentia,Mus setulosus,0,5,132,137
Rodentia,Mus setzeri,0,0,0,0
Rodentia,Mus shortridgei,0,0,0,0
Rodentia,Mus sorella,0,0,28,28
Rodentia,Mus spicilegus,6,56,21,56
Rodentia,Mus spretus,2,78,16,94
Rodentia,Mus tenellus,0,0,0,0
Rodentia,Mus terraereginae,0,0,0,0
Rodentia,Mus terricolor,0,4,0,4
Rodentia,Mus tomentosus,0,0,0,0
Rodentia,Mus triton,0,455,855,1137
Rodentia,Mus vulcani,0,0,0,0
Rodentia,Mus vulpinus,0,0,0,0
Rodentia,Muscardinus avellanarius,0,8,63,71
Rodentia,Muscardinus dacicus,0,0,0,0
Rodentia,Musseromys anacuao,0,0,0,0
Rodentia,Musseromys beneficus,0,0,0,0
Rodentia,Musseromys inopinatus,0,0,0,0
Rodentia,Mylomys cuninghamei,0,0,2,2
Rodentia,Mylomys dybowskii,0,0,82,82
Rodentia,Myocastor coypus,3,73,25,98
Rodentia,Myodes andersoni,0,0,0,0
Rodentia,Myodes californicus,0,160,16,176
Rodentia,Myodes centralis,0,22,21,22
Rodentia,Myodes gapperi,363,2991,230,3209
Rodentia,Myodes glareolus,126,785,13603,14181
Rodentia,Myodes imaizumii,0,0,0,0
Rodentia,Myodes regulus,0,0,0,0
Rodentia,Myodes rex,0,4,0,4
Rodentia,Myodes rufocanus,107,645,1860,2503
Rodentia,Myodes rutilus,765,10053,1993,11797
Rodentia,Myodes shanseius,0,0,0,0
Rodentia,Myodes smithii,0,0,0,0
Rodentia,Myomimus personatus,0,0,0,0
Rodentia,Myomimus roachi,0,0,0,0
Rodentia,Myomimus setzeri,0,0,0,0
Rodentia,Myomyscus angolensis,0,0,0,0
Rodentia,Myomyscus brockmani,0,0,0,0
Rodentia,Myomyscus verreauxii,0,0,0,0
Rodentia,Myomyscus yemeni,0,0,0,0
Rodentia,Myoprocta acouchy,1,10,1,11
Rodentia,Myoprocta pratti,3,9,0,9
Rodentia,Myopus schisticolor,1,60,63,121
Rodentia,Myosciurus pumilio,0,0,0,0
Rodentia,Myospalax aspalax,0,2,0,2
Rodentia,Myospalax myospalax,0,1,0,1
Rodentia,Myospalax psilurus,0,2,0,2
Rodentia,Myotomys sloggetti,0,0,0,0
Rodentia,Myotomys unisulcatus,0,0,21,21
Rodentia,Mysateles prehensilis,0,1,0,1
Rodentia,Mystromys albicaudatus,0,2,0,2
Rodentia,Mytonomys gaitania,0,0,0,0
Rodentia,Nannosciurus melanotis,0,4,3,7
Rodentia,Nannospalax galili,0,0,0,0
Rodentia,Nannospalax golani,0,0,0,0
Rodentia,Nannospalax judaei,0,0,0,0
Rodentia,Napaeozapus insignis,126,849,69,913
Rodentia,Neacomys amoenus,0,34,0,34
Rodentia,Neacomys dubosti,0,0,0,0
Rodentia,Neacomys guianae,0,4,4,4
Rodentia,Neacomys marajoara,0,0,0,0
Rodentia,Neacomys minutus,1,33,0,33
Rodentia,Neacomys musseri,2,13,1,13
Rodentia,Neacomys paracou,0,0,0,0
Rodentia,Neacomys pictus,0,0,0,0
Rodentia,Neacomys rosalindae,0,2,0,2
Rodentia,Neacomys spinosus,1,80,25,88
Rodentia,Neacomys tenuipes,4,114,53,126
Rodentia,Neacomys vargasllosai,0,6,0,6
Rodentia,Neacomys vossi,0,0,0,0
Rodentia,Neacomys xingu,0,1,0,1
Rodentia,Necromys amoenus,0,10,2,12
Rodentia,Necromys benefactus,0,0,0,0
Rodentia,Necromys lactens,0,19,2,20
Rodentia,Necromys lasiurus,0,83,49,131
Rodentia,Necromys lenguarum,0,22,0,22
Rodentia,Necromys lilloi,0,0,0,0
Rodentia,Necromys obscurus,0,156,20,176
Rodentia,Necromys punctulatus,0,0,0,0
Rodentia,Necromys temchuki,0,0,0,0
Rodentia,Necromys urichi,3,5,6,11
Rodentia,Nectomys apicalis,0,27,1,28
Rodentia,Nectomys grandis,0,0,0,0
Rodentia,Nectomys magdalenae,0,0,0,0
Rodentia,Nectomys palmipes,0,0,2,2
Rodentia,Nectomys rattus,0,1,1,2
Rodentia,Nectomys saturatus,0,0,0,0
Rodentia,Nectomys squamipes,1,61,7,68
Rodentia,Neimengomys qii,0,0,0,0
Rodentia,Nelsonia goldmani,0,9,0,9
Rodentia,Nelsonia neotomodon,0,1,1,2
Rodentia,Neochoerus dichroplax,0,0,0,0
Rodentia,Neocricetodon magnus,0,0,0,0
Rodentia,Neodon forresti,0,0,0,0
Rodentia,Neodon fuscus,0,0,0,0
Rodentia,Neodon irene,0,0,0,0
Rodentia,Neodon leucurus,0,0,1,1
Rodentia,Neodon linzhiensis,0,0,0,0
Rodentia,Neodon sikimensis,0,0,0,0
Rodentia,Neofiber alleni,0,8,4,11
Rodentia,Neomicroxus bogotensis,0,0,3,3
Rodentia,Neomicroxus latebricola,0,0,0,0
Rodentia,Neotamias ruficaudus,0,0,0,0
Rodentia,Neotoma albigula,22,2627,151,2760
Rodentia,Neotoma angustapalata,0,0,0,0
Rodentia,Neotoma anthonyi,0,0,0,0
Rodentia,Neotoma bryanti,0,529,5,534
Rodentia,Neotoma bunkeri,0,0,0,0
Rodentia,Neotoma chrysomelas,0,0,0,0
Rodentia,Neotoma cinerea,10,270,9,279
Rodentia,Neotoma devia,0,92,0,92
Rodentia,Neotoma findleyi,0,0,0,0
Rodentia,Neotoma floridana,6,422,95,516
Rodentia,Neotoma fuscipes,1,411,24,432
Rodentia,Neotoma goldmani,0,2,1,3
Rodentia,Neotoma lepida,26,1660,73,1730
Rodentia,Neotoma leucodon,4,189,19,208
Rodentia,Neotoma macrotis,0,613,2,614
Rodentia,Neotoma magister,0,49,44,49
Rodentia,Neotoma martinensis,0,0,0,0
Rodentia,Neotoma mexicana,22,444,58,494
Rodentia,Neotoma micropus,13,948,305,1234
Rodentia,Neotoma nelsoni,0,0,0,0
Rodentia,Neotoma palatina,0,0,0,0
Rodentia,Neotoma phenax,0,1,0,1
Rodentia,Neotoma pygmaea,0,0,0,0
Rodentia,Neotoma stephensi,0,159,0,159
Rodentia,Neotoma varia,0,0,0,0
Rodentia,Neotoma vaughani,0,0,0,0
Rodentia,Neotomodon alstoni,0,86,110,196
Rodentia,Neotomys ebriosus,0,7,3,9
Rodentia,Nephelomys albigularis,4,76,11,84
Rodentia,Nephelomys auriventer,0,0,0,0
Rodentia,Nephelomys caracolus,1,1,0,1
Rodentia,Nephelomys childi,0,31,17,34
Rodentia,Nephelomys devius,10,31,0,31
Rodentia,Nephelomys keaysi,0,60,0,60
Rodentia,Nephelomys levipes,0,32,1,33
Rodentia,Nephelomys maculiventer,0,0,0,0
Rodentia,Nephelomys meridensis,0,5,5,10
Rodentia,Nephelomys moerex,0,0,0,0
Rodentia,Nephelomys pectoralis,0,2,0,2
Rodentia,Nesokia bunnii,0,0,0,0
Rodentia,Nesokia indica,1,3,10,13
Rodentia,Nesomys audeberti,0,1,0,1
Rodentia,Nesomys lambertoni,0,0,0,0
Rodentia,Nesomys rufus,0,13,1,14
Rodentia,Nesoromys ceramicus,0,0,0,0
Rodentia,Nesoryzomys darwini,0,0,0,0
Rodentia,Nesoryzomys fernandinae,0,6,1,7
Rodentia,Nesoryzomys indefessus,0,10,0,10
Rodentia,Nesoryzomys narboroughi,0,10,0,10
Rodentia,Nesoryzomys swarthi,0,0,0,0
Rodentia,Neusticomys ferreirai,0,0,0,0
Rodentia,Neusticomys monticolus,0,0,0,0
Rodentia,Neusticomys mussoi,0,0,0,0
Rodentia,Neusticomys oyapocki,0,0,1,1
Rodentia,Neusticomys peruviensis,0,0,0,0
Rodentia,Neusticomys venezuelae,0,0,0,0
Rodentia,Neusticomys vossii,0,0,0,0
Rodentia,Nilopegamys plumbeus,0,0,0,0
Rodentia,Niviventer andersoni,0,1,0,1
Rodentia,Niviventer brahma,0,0,0,0
Rodentia,Niviventer confucianus,0,12,0,12
Rodentia,Niviventer coninga,0,1,0,1
Rodentia,Niviventer cremoriventer,0,65,6,66
Rodentia,Niviventer culturatus,0,113,0,113
Rodentia,Niviventer eha,0,4,5,6
Rodentia,Niviventer excelsior,0,1,0,1
Rodentia,Niviventer fraternus,0,0,0,0
Rodentia,Niviventer fulvescens,131,156,2,158
Rodentia,Niviventer hinpoon,0,0,0,0
Rodentia,Niviventer langbianis,21,34,0,34
Rodentia,Niviventer lepturus,0,5,0,5
Rodentia,Niviventer niviventer,0,0,2,2
Rodentia,Niviventer rapit,0,24,3,24
Rodentia,Niviventer tenaster,12,16,0,16
Rodentia,Notiomys edwardsii,0,2,0,2
Rodentia,Notocitellus adocetus,0,2,4,6
Rodentia,Notocitellus annulatus,0,5,2,7
Rodentia,Notomys alexis,172,197,533,711
Rodentia,Notomys amplus,0,0,2,2
Rodentia,Notomys aquilo,2,2,13,15
Rodentia,Notomys cervinus,12,12,17,29
Rodentia,Notomys fuscus,20,40,40,63
Rodentia,Notomys longicaudatus,0,0,25,25
Rodentia,Notomys macrotis,0,0,0,0
Rodentia,Notomys mitchellii,136,174,251,419
Rodentia,Notomys mordax,0,0,0,0
Rodentia,Notomys robustus,0,0,0,0
Rodentia,Notosciurus granatensis,0,4,2,4
Rodentia,Nyctomys sumichrasti,0,26,19,45
Rodentia,Ochrotomys nuttalli,2,333,52,379
Rodentia,Octodon bridgesi,0,0,0,0
Rodentia,Octodon degus,2,51,14,65
Rodentia,Octodon lunatus,0,0,0,0
Rodentia,Octodon pacificus,0,0,0,0
Rodentia,Octodontomys gliroides,0,9,3,12
Rodentia,Octomys mimax,0,5,1,6
Rodentia,Oecomys auyantepui,0,4,0,4
Rodentia,Oecomys bicolor,7,156,16,158
Rodentia,Oecomys catherinae,0,7,0,7
Rodentia,Oecomys cleberi,0,0,0,0
Rodentia,Oecomys concolor,0,1,1,2
Rodentia,Oecomys flavicans,1,1,0,1
Rodentia,Oecomys franciscorum,0,0,0,0
Rodentia,Oecomys mamorae,0,23,6,27
Rodentia,Oecomys paricola,1,26,8,27
Rodentia,Oecomys phaeotis,0,3,0,3
Rodentia,Oecomys rex,0,0,1,1
Rodentia,Oecomys roberti,0,63,0,63
Rodentia,Oecomys rutilus,0,1,0,1
Rodentia,Oecomys speciosus,0,0,2,2
Rodentia,Oecomys superans,0,15,0,15
Rodentia,Oecomys sydandersoni,0,4,0,4
Rodentia,Oecomys trinitatis,5,18,5,23
Rodentia,Oenomys hypoxanthus,0,16,330,338
Rodentia,Oenomys ornatus,0,0,0,0
Rodentia,Ogmodontomys poaphagus,0,0,0,0
Rodentia,Olallamys albicauda,0,1,0,1
Rodentia,Olallamys edax,0,0,0,0
Rodentia,Oligoryzomys andinus,0,2,0,2
Rodentia,Oligoryzomys arenalis,0,0,0,0
Rodentia,Oligoryzomys brendae,0,0,0,0
Rodentia,Oligoryzomys chacoensis,0,52,47,80
Rodentia,Oligoryzomys delicatus,0,3,5,7
Rodentia,Oligoryzomys delticola,0,1,12,13
Rodentia,Oligoryzomys destructor,0,388,108,432
Rodentia,Oligoryzomys eliurus,0,23,1,24
Rodentia,Oligoryzomys flavescens,0,233,23,256
Rodentia,Oligoryzomys fornesi,0,11,1,12
Rodentia,Oligoryzomys fulvescens,0,42,42,82
Rodentia,Oligoryzomys griseolus,0,0,0,0
Rodentia,Oligoryzomys longicaudatus,0,738,36,770
Rodentia,Oligoryzomys magellanicus,0,11,0,11
Rodentia,Oligoryzomys mattogrossae,0,0,0,0
Rodentia,Oligoryzomys messorius,0,0,0,0
Rodentia,Oligoryzomys microtis,0,284,15,290
Rodentia,Oligoryzomys moojeni,0,0,0,0
Rodentia,Oligoryzomys nigripes,0,18,7,25
Rodentia,Oligoryzomys rupestris,0,0,0,0
Rodentia,Oligoryzomys stramineus,0,1,0,1
Rodentia,Oligoryzomys utiaritensis,0,0,0,0
Rodentia,Oligoryzomys vegetus,0,8,0,8
Rodentia,Oligoryzomys victus,0,0,0,0
Rodentia,Oligoryzomys yatesi,0,9,0,9
Rodentia,Ondatra zibethicus,19,67,316,382
Rodentia,Onychomys arenicola,2,124,11,134
Rodentia,Onychomys bensoni,0,0,0,0
Rodentia,Onychomys leucogaster,14,1330,174,1488
Rodentia,Onychomys torridus,2,400,96,491
Rodentia,Oreoryzomys balneator,1,1,2,2
Rodentia,Orthogeomys cavator,0,15,0,15
Rodentia,Orthogeomys cherriei,0,40,0,40
Rodentia,Orthogeomys cuniculus,0,0,0,0
Rodentia,Orthogeomys dariensis,0,6,0,6
Rodentia,Orthogeomys grandis,0,13,9,22
Rodentia,Orthogeomys heterodus,0,67,2,67
Rodentia,Orthogeomys hispidus,0,30,41,70
Rodentia,Orthogeomys lanius,0,2,0,2
Rodentia,Orthogeomys matagalpae,0,1,0,1
Rodentia,Orthogeomys thaeleri,0,1,1,2
Rodentia,Orthogeomys underwoodi,0,25,0,25
Rodentia,Oryzomys alfaroi,4,52,45,87
Rodentia,Oryzomys baroni,0,0,0,0
Rodentia,Oryzomys chapmani,0,120,6,125
Rodentia,Oryzomys couesi,3,270,95,353
Rodentia,Oryzomys curasoae,0,0,0,0
Rodentia,Oryzomys dimidiatus,0,2,0,2
Rodentia,Oryzomys gorgasi,0,0,0,0
Rodentia,Oryzomys melanotis,0,53,19,66
Rodentia,Oryzomys nelsoni,0,0,0,0
Rodentia,Oryzomys palustris,5,764,78,841
Rodentia,Oryzomys rhabdops,0,0,0,0
Rodentia,Oryzomys rostratus,1,37,13,50
Rodentia,Oryzomys saturatior,0,13,0,13
Rodentia,Osgoodomys banderanus,0,111,24,135
Rodentia,Otomys anchietae,0,0,0,0
Rodentia,Otomys angoniensis,0,2,0,2
Rodentia,Otomys barbouri,0,0,0,0
Rodentia,Otomys burtoni,0,0,0,0
Rodentia,Otomys cheesmani,0,0,0,0
Rodentia,Otomys cuanzensis,0,0,0,0
Rodentia,Otomys dartmouthi,0,0,0,0
Rodentia,Otomys denti,0,5,2,5
Rodentia,Otomys dollmani,0,0,0,0
Rodentia,Otomys helleri,0,0,0,0
Rodentia,Otomys irroratus,0,14,94,101
Rodentia,Otomys jacksoni,0,0,0,0
Rodentia,Otomys lacustris,0,5,5,6
Rodentia,Otomys laminatus,0,0,0,0
Rodentia,Otomys maximus,0,0,0,0
Rodentia,Otomys occidentalis,0,0,0,0
Rodentia,Otomys orestes,0,2,0,2
Rodentia,Otomys saundersiae,0,0,0,0
Rodentia,Otomys simiensis,0,2,0,2
Rodentia,Otomys thomasi,0,0,0,0
Rodentia,Otomys tropicalis,0,20,70,89
Rodentia,Otomys typus,0,6,0,6
Rodentia,Otomys uzungwensis,0,0,0,0
Rodentia,Otomys yaldeni,0,0,0,0
Rodentia,Otomys zinki,0,0,0,0
Rodentia,Otonyctomys hatti,0,0,4,4
Rodentia,Otospermophilus atricapillus,0,3,0,3
Rodentia,Otospermophilus beecheyi,0,208,15,223
Rodentia,Otospermophilus variegatus,6,191,27,208
Rodentia,Ototylomys chiapensis,0,0,0,0
Rodentia,Ototylomys phyllotis,4,77,137,211
Rodentia,Oxymycterus akodontius,0,0,0,0
Rodentia,Oxymycterus amazonicus,0,1,0,1
Rodentia,Oxymycterus angularis,0,0,0,0
Rodentia,Oxymycterus caparoae,0,0,0,0
Rodentia,Oxymycterus dasytrichus,0,9,0,9
Rodentia,Oxymycterus delator,0,15,0,15
Rodentia,Oxymycterus hiska,0,5,0,5
Rodentia,Oxymycterus hispidus,0,20,1,21
Rodentia,Oxymycterus hucucha,0,0,0,0
Rodentia,Oxymycterus inca,0,4,3,7
Rodentia,Oxymycterus josei,0,13,0,13
Rodentia,Oxymycterus misionalis,0,0,0,0
Rodentia,Oxymycterus nasutus,0,2,0,2
Rodentia,Oxymycterus paramensis,0,27,2,28
Rodentia,Oxymycterus quaestor,0,2,0,2
Rodentia,Oxymycterus roberti,0,0,0,0
Rodentia,Oxymycterus rufus,0,26,19,42
Rodentia,Oxymycterus wayku,0,0,0,0
Rodentia,Pachyuromys duprasi,0,0,31,31
Rodentia,Palawanomys furvus,0,4,0,4
Rodentia,Papagomys armandvillei,0,0,0,0
Rodentia,Pappogeomys bulleri,11,39,11,50
Rodentia,Paradipus ctenodactylus,0,0,2,2
Rodentia,Parahydromys asper,0,0,1,1
Rodentia,Paraleptomys rufilatus,0,8,18,24
Rodentia,Paraleptomys wilhelmina,0,0,4,4
Rodentia,Paralomys gerbillus,0,0,0,0
Rodentia,Paramelomys gressitti,0,0,0,0
Rodentia,Paramelomys levipes,1,3,61,64
Rodentia,Paramelomys lorentzii,0,12,50,55
Rodentia,Paramelomys mollis,0,5,0,5
Rodentia,Paramelomys moncktoni,0,0,9,9
Rodentia,Paramelomys naso,0,0,0,0
Rodentia,Paramelomys platyops,0,63,162,205
Rodentia,Paramelomys rubex,8,44,150,171
Rodentia,Paramelomystrongylus dessetae,0,0,0,0
Rodentia,Paramys delicatior,0,0,0,0
Rodentia,Parapodemus lugdunensis,0,0,0,0
Rodentia,Parapodemus similis,0,0,0,0
Rodentia,Paraxerus alexandri,0,0,19,19
Rodentia,Paraxerus boehmi,0,3,36,39
Rodentia,Paraxerus cepapi,2,4,10,14
Rodentia,Paraxerus cooperi,0,0,0,0
Rodentia,Paraxerus flavovittis,0,0,0,0
Rodentia,Paraxerus lucifer,0,1,0,1
Rodentia,Paraxerus ochraceus,0,1,0,1
Rodentia,Paraxerus palliatus,0,2,0,2
Rodentia,Paraxerus poensis,1,1,4,5
Rodentia,Paraxerus vexillarius,0,3,0,3
Rodentia,Paraxerus vincenti,0,0,0,0
Rodentia,Parotomys brantsii,0,0,1,1
Rodentia,Parotomys littledalei,0,0,3,3
Rodentia,Paruromys dominator,0,51,8,53
Rodentia,Pattonomys carrikeri,0,1,0,1
Rodentia,Pattonomys flavidus,0,0,0,0
Rodentia,Pattonomys punctatus,0,1,1,1
Rodentia,Pattonomys semivillosus,0,1,1,1
Rodentia,Paucidentomys vermidax,0,0,0,0
Rodentia,Pearsonomys annectens,0,0,1,1
Rodentia,Pectinator spekei,0,0,0,0
Rodentia,Pedetes capensis,3,2,12,14
Rodentia,Pedetes surdaster,0,0,0,0
Rodentia,Pediolagus salinicola,0,0,1,1
Rodentia,Pelomys campanae,0,16,19,19
Rodentia,Pelomys fallax,0,17,38,43
Rodentia,Pelomys hopkinsi,0,1,75,76
Rodentia,Pelomys isseli,0,2,0,2
Rodentia,Pelomys minor,0,15,24,27
Rodentia,Pennatomys nivalis,0,0,0,0
Rodentia,Perognathus alticolus,0,9,1,10
Rodentia,Perognathus amplus,0,211,7,217
Rodentia,Perognathus fasciatus,0,29,16,45
Rodentia,Perognathus flavescens,2,96,149,245
Rodentia,Perognathus flavus,27,632,308,926
Rodentia,Perognathus inornatus,0,157,1,158
Rodentia,Perognathus longimembris,4,705,91,796
Rodentia,Perognathus merriami,0,463,182,645
Rodentia,Perognathus parvus,4,280,55,335
Rodentia,Perognathus strigipredus,0,0,0,0
Rodentia,Peromyscus attwateri,0,674,72,746
Rodentia,Peromyscus aztecus,1,652,92,738
Rodentia,Peromyscus beatae,0,578,13,585
Rodentia,Peromyscus boylii,58,3922,877,4544
Rodentia,Peromyscus bullatus,0,0,0,0
Rodentia,Peromyscus californicus,1,577,80,641
Rodentia,Peromyscus caniceps,0,0,1,1
Rodentia,Peromyscus carletoni,0,32,0,32
Rodentia,Peromyscus crinitus,28,545,16,559
Rodentia,Peromyscus dickeyi,0,0,1,1
Rodentia,Peromyscus difficilis,5,429,508,653
Rodentia,Peromyscus dolens,0,0,0,0
Rodentia,Peromyscus eremicus,4,1598,357,1950
Rodentia,Peromyscus eva,0,18,42,60
Rodentia,Peromyscus fraterculus,0,44,5,49
Rodentia,Peromyscus furvus,0,136,14,149
Rodentia,Peromyscus gardneri,0,78,0,78
Rodentia,Peromyscus gossypinus,60,1380,96,1473
Rodentia,Peromyscus grandis,0,10,7,17
Rodentia,Peromyscus gratus,0,115,170,220
Rodentia,Peromyscus guardia,0,0,0,0
Rodentia,Peromyscus guatemalensis,0,113,5,118
Rodentia,Peromyscus gymnotis,0,6,1,6
Rodentia,Peromyscus hooperi,0,6,42,48
Rodentia,Peromyscus hylocetes,0,40,3,43
Rodentia,Peromyscus interparietalis,0,0,2,2
Rodentia,Peromyscus keeni,55,5495,99,5583
Rodentia,Peromyscus kilpatricki,0,0,0,0
Rodentia,Peromyscus lepturus,0,3,0,3
Rodentia,Peromyscus leucopus,373,12898,1805,14441
Rodentia,Peromyscus levipes,0,554,473,754
Rodentia,Peromyscus madrensis,0,0,0,0
Rodentia,Peromyscus maniculatus,585,20714,4178,23757
Rodentia,Peromyscus mayensis,0,15,0,15
Rodentia,Peromyscus megalops,0,182,22,202
Rodentia,Peromyscus mekisturus,0,0,0,0
Rodentia,Peromyscus melanocarpus,0,76,8,78
Rodentia,Peromyscus melanophrys,1,147,80,189
Rodentia,Peromyscus melanotis,0,128,899,1024
Rodentia,Peromyscus melanurus,0,58,0,58
Rodentia,Peromyscus merriami,0,67,8,75
Rodentia,Peromyscus mexicanus,10,257,592,823
Rodentia,Peromyscus nasutus,14,214,35,248
Rodentia,Peromyscus nudipes,7,221,2,223
Rodentia,Peromyscus ochraventer,0,11,9,20
Rodentia,Peromyscus parus,0,0,0,0
Rodentia,Peromyscus pectoralis,0,859,462,1019
Rodentia,Peromyscus pembertoni,0,0,0,0
Rodentia,Peromyscus perfulvus,0,13,19,32
Rodentia,Peromyscus polionotus,131,503,431,521
Rodentia,Peromyscus polius,0,1,0,1
Rodentia,Peromyscus pseudocrinitus,0,0,6,6
Rodentia,Peromyscus sagax,0,0,0,0
Rodentia,Peromyscus schmidlyi,0,60,0,60
Rodentia,Peromyscus sejugis,0,50,9,59
Rodentia,Peromyscus sibynus,0,0,0,0
Rodentia,Peromyscus simulus,0,0,9,9
Rodentia,Peromyscus slevini,0,0,3,3
Rodentia,Peromyscus spicilegus,0,101,28,129
Rodentia,Peromyscus stephani,0,0,0,0
Rodentia,Peromyscus stirtoni,0,1,9,10
Rodentia,Peromyscus truei,137,4714,108,4817
Rodentia,Peromyscus valensis,0,0,0,0
Rodentia,Peromyscus winkelmanni,0,22,1,23
Rodentia,Peromyscus yucatanicus,0,27,52,79
Rodentia,Peromyscus zarhynchus,0,11,16,25
Rodentia,Petaurillus emiliae,0,0,0,0
Rodentia,Petaurillus hosei,0,0,0,0
Rodentia,Petaurillus kinlochii,0,0,0,0
Rodentia,Petaurista alborufus,0,8,0,8
Rodentia,Petaurista caniceps,0,0,0,0
Rodentia,Petaurista elegans,0,0,0,0
Rodentia,Petaurista hainana,0,0,0,0
Rodentia,Petaurista leucogenys,0,0,3,3
Rodentia,Petaurista magnificus,0,0,0,0
Rodentia,Petaurista nobilis,0,0,0,0
Rodentia,Petaurista petaurista,1,4,2,6
Rodentia,Petaurista philippensis,0,0,0,0
Rodentia,Petaurista xanthotis,0,0,1,1
Rodentia,Petaurista yunanensis,0,0,0,0
Rodentia,Petinomys crinitus,0,0,0,0
Rodentia,Petinomys fuscocapillus,0,0,0,0
Rodentia,Petinomys genibarbis,0,0,0,0
Rodentia,Petinomys hageni,0,0,0,0
Rodentia,Petinomys lugens,0,0,0,0
Rodentia,Petinomys mindanensis,0,0,0,0
Rodentia,Petinomys setosus,0,0,0,0
Rodentia,Petinomys vordermanni,0,0,0,0
Rodentia,Petromus typicus,2,10,2,12
Rodentia,Petromyscus barbouri,0,0,0,0
Rodentia,Petromyscus collinus,0,43,0,43
Rodentia,Petromyscus monticularis,0,4,0,4
Rodentia,Petromyscus shortridgei,0,0,0,0
Rodentia,Phaenomys ferrugineus,0,0,0,0
Rodentia,Phenacomys intermedius,2,66,2,68
Rodentia,Phenacomys ungava,3,4,1,5
Rodentia,Phloeomys cumingi,0,0,0,0
Rodentia,Phloeomys pallidus,3,1,0,1
Rodentia,Phodopus campbelli,13,34,0,34
Rodentia,Phodopus roborovskii,2,72,1,72
Rodentia,Phodopus sungorus,0,7,2,9
Rodentia,Phyllomys blainvilii,0,3,0,3
Rodentia,Phyllomys brasiliensis,0,0,0,0
Rodentia,Phyllomys dasythrix,0,1,0,1
Rodentia,Phyllomys kerri,0,0,0,0
Rodentia,Phyllomys lamarum,0,1,0,1
Rodentia,Phyllomys lundi,0,0,0,0
Rodentia,Phyllomys mantiqueirensis,0,0,0,0
Rodentia,Phyllomys medius,0,0,0,0
Rodentia,Phyllomys nigrispinus,0,0,0,0
Rodentia,Phyllomys pattoni,0,8,0,8
Rodentia,Phyllomys sulinus,0,0,0,0
Rodentia,Phyllomys unicolor,0,0,0,0
Rodentia,Phyllotis amicus,0,2,0,2
Rodentia,Phyllotis andium,0,5,0,5
Rodentia,Phyllotis anitae,0,0,0,0
Rodentia,Phyllotis bonariensis,0,0,0,0
Rodentia,Phyllotis caprinus,0,4,0,4
Rodentia,Phyllotis darwini,0,191,2,193
Rodentia,Phyllotis definitus,0,0,0,0
Rodentia,Phyllotis haggardi,0,1,0,1
Rodentia,Phyllotis limatus,0,40,0,40
Rodentia,Phyllotis magister,0,15,0,15
Rodentia,Phyllotis osgoodi,0,0,0,0
Rodentia,Phyllotis osilae,2,100,46,133
Rodentia,Phyllotis pearsoni,0,0,0,0
Rodentia,Phyllotis stenops,0,0,0,0
Rodentia,Phyllotis wolffsohni,0,1,0,1
Rodentia,Phyllotis xanthopygus,0,756,150,808
Rodentia,Pipanacoctomys aureus,0,8,6,10
Rodentia,Pithecheir melanurus,0,1,0,1
Rodentia,Pithecheir parvus,0,0,0,0
Rodentia,Pithecheirops otion,0,1,1,1
Rodentia,Plagiodontia aedium,0,2,0,2
Rodentia,Platacanthomys lasiurus,0,0,0,0
Rodentia,Pleurolicus sulcifrons,0,0,0,0
Rodentia,Pliogeomys carranzai,0,0,0,0
Rodentia,Pliomys deeringensis,0,0,0,0
Rodentia,Pliophenacomys wilsoni,0,0,0,0
Rodentia,Podomys floridanus,1,56,10,66
Rodentia,Podoxymys roraimae,0,0,5,5
Rodentia,Pogonomelomys bruijni,0,0,0,0
Rodentia,Pogonomelomys mayeri,0,0,0,0
